customer_id,registration_date,location,ip_address,is_fraudster,fraud_type
CUST_004853,2024-01-29,New Marie,39.15.30.28,False,
CUST_004854,2024-09-16,Alanberg,87.243.159.253,False,
CUST_004855,2025-03-12,Danielville,88.182.150.111,False,
CUST_004856,2025-06-18,Irwinville,176.15.246.233,False,
CUST_004857,2023-09-13,Moodytown,182.203.108.112,False,
CUST_004858,2025-05-12,Hollandport,169.184.202.199,False,
CUST_004859,2025-02-01,West Michael,117.227.233.151,True,empty_box
CUST_004860,2023-09-28,Heathermouth,59.48.71.76,True,fake_tracking
CUST_004861,2024-05-20,South Michaelbury,30.213.111.83,False,
CUST_004862,2023-12-02,Miguelfort,112.244.255.209,False,
CUST_004863,2023-11-08,Aaronmouth,55.125.125.123,False,
CUST_004864,2024-07-20,Laurafurt,150.218.86.230,True,excessive_returner
CUST_004865,2024-02-29,West Holly,219.48.213.5,False,
CUST_004866,2024-01-21,Brownmouth,109.78.36.0,False,
CUST_004867,2024-09-18,Dorisport,188.233.68.159,False,
CUST_004868,2024-10-30,Collinsmouth,93.153.192.223,False,
CUST_004869,2024-11-22,Sarahchester,123.83.100.159,True,excessive_returner
CUST_004870,2025-01-11,Alyssaton,111.188.54.49,False,
CUST_004871,2024-09-19,Lake Charles,37.152.175.43,False,
CUST_004872,2025-08-15,South Rebeccaside,213.189.217.3,False,
CUST_004873,2024-12-25,Lake Keithbury,212.241.111.136,False,
CUST_004874,2024-10-12,Franklintown,95.176.214.250,True,excessive_returner
CUST_004875,2025-06-08,Port Thomas,152.238.192.72,False,
CUST_004876,2025-05-10,North Toni,112.128.235.190,False,
CUST_004877,2023-08-18,Campbellfurt,30.189.196.212,False,
CUST_004878,2023-12-13,New Monicafort,7.51.64.237,False,
CUST_004879,2023-09-21,Tiffanychester,105.201.29.36,False,
CUST_004880,2024-08-13,North Rebeccaville,186.29.245.63,False,
CUST_004881,2024-01-20,Jennifermouth,63.198.81.33,False,
CUST_004882,2025-06-10,Martinezmouth,2.241.118.198,False,
CUST_004883,2024-08-16,East Brianaview,217.101.20.84,False,
CUST_004884,2025-06-15,Carolynburgh,141.89.39.59,False,
CUST_004885,2024-01-20,Goodbury,132.123.124.142,False,
CUST_004886,2024-12-31,New Danielmouth,82.12.83.140,False,
CUST_004887,2024-07-03,Livingstonside,189.103.4.231,False,
CUST_004888,2024-01-01,East Billy,28.47.22.164,False,
CUST_004889,2025-08-10,Christophertown,203.104.167.139,False,
CUST_004890,2025-06-03,Micheleport,136.133.188.25,False,
CUST_004891,2025-06-05,Marktown,36.34.27.134,False,
CUST_004892,2025-07-12,West Gregory,109.0.66.209,False,
CUST_004893,2024-09-05,Lake Roberttown,21.252.62.106,False,
CUST_004894,2025-04-12,Lake Gregory,166.108.38.107,False,
CUST_004895,2024-02-15,Lake Terriborough,55.18.164.206,False,
CUST_004896,2025-06-18,Jamesborough,196.113.14.36,False,
CUST_004897,2024-11-09,Lopezmouth,63.182.188.230,True,wardrobing
CUST_004898,2024-12-12,East Toddshire,170.182.170.159,False,
CUST_004899,2024-10-10,Lake Jeremymouth,165.215.53.190,False,
CUST_004900,2024-12-27,New Zacharymouth,48.202.48.44,False,
CUST_004901,2024-11-23,Ericaport,130.127.154.105,False,
CUST_004902,2025-06-23,West Roy,216.120.157.247,False,
CUST_004903,2024-06-09,West Juliaburgh,59.63.25.32,False,
CUST_004904,2024-03-22,West Kristenton,91.18.248.103,False,
CUST_004905,2023-10-02,East Stephanie,220.79.15.153,False,
CUST_004906,2024-07-18,Gilberttown,213.102.145.248,False,
CUST_004907,2024-08-09,Maryshire,31.83.135.87,False,
CUST_004908,2024-06-10,North Jonathan,137.245.178.1,False,
CUST_004909,2024-03-28,Lake Toddfort,215.182.32.239,True,empty_box
CUST_004910,2024-05-28,South Michelleside,45.182.201.180,False,
CUST_004911,2025-02-22,Port Joshua,131.246.156.195,False,
CUST_004912,2024-05-20,Bryanburgh,132.108.191.127,True,fake_tracking
CUST_004913,2025-08-13,East Wendytown,128.30.209.210,False,
CUST_004914,2024-08-22,East Kelly,14.150.245.248,False,
CUST_004915,2024-02-24,Lake Jenniferborough,49.0.59.185,False,
CUST_004916,2025-06-15,West Emilymouth,39.120.88.234,False,
CUST_004917,2024-10-20,South Veronicaton,123.80.181.244,False,
CUST_004918,2024-09-26,South Brittanyborough,154.195.230.218,False,
CUST_004919,2025-07-17,Port Dylan,206.221.250.54,False,
CUST_004920,2023-09-01,Lake Timothymouth,164.9.91.124,False,
CUST_004921,2024-03-31,Teresaborough,30.225.118.180,False,
CUST_004922,2025-02-05,East Melissastad,119.182.167.171,True,empty_box
CUST_004923,2025-01-07,Lake Ashley,27.74.217.82,False,
CUST_004924,2023-11-24,West John,85.44.93.197,False,
CUST_004925,2024-12-31,Markstad,41.115.139.111,False,
CUST_004926,2024-04-12,West Jessica,189.154.134.65,False,
CUST_004927,2024-12-11,Lake Michael,106.4.121.184,False,
CUST_004928,2024-10-23,North Jeremy,196.209.174.171,False,
CUST_004929,2025-03-08,East Jacqueline,160.99.245.150,False,
CUST_004930,2024-08-31,Johnton,216.120.142.16,False,
CUST_004931,2024-06-10,Lake Ronald,72.121.200.3,True,excessive_returner
CUST_004932,2024-02-10,West David,101.56.243.249,False,
CUST_004933,2025-07-10,Camposstad,145.242.179.114,False,
CUST_004934,2024-10-20,Lake Anthony,36.0.47.250,False,
CUST_004935,2025-03-22,North Nicholasmouth,17.249.131.95,False,
CUST_004936,2025-05-03,Spencershire,170.148.251.50,True,fake_tracking
CUST_004937,2025-03-30,Gregoryborough,141.210.83.166,False,
CUST_004938,2025-03-02,Markmouth,154.136.5.151,False,
CUST_004939,2025-01-17,South Anthonymouth,31.42.47.119,False,
CUST_004940,2024-04-27,Walkertown,51.17.76.203,False,
CUST_004941,2023-11-22,East Edwinbury,77.159.147.197,False,
CUST_004942,2025-06-05,Port Connie,2.19.181.41,False,
CUST_004943,2024-06-22,Hunterchester,176.179.42.114,False,
CUST_004944,2025-06-16,Cindyside,93.144.57.216,False,
CUST_004945,2024-10-30,East Matthewfurt,116.228.213.203,False,
CUST_004946,2025-02-05,North Craigfort,178.46.207.14,False,
CUST_004947,2024-07-08,West Derekhaven,89.103.112.168,False,
CUST_004948,2024-05-14,Merrittport,174.36.197.132,False,
CUST_004949,2025-01-01,Parkertown,10.27.204.50,False,
CUST_004950,2024-02-23,Amyfurt,1.163.135.122,False,
CUST_004951,2024-03-22,Port Lisastad,95.167.70.51,False,
CUST_004952,2025-06-20,Bradleyhaven,117.211.167.181,True,wardrobing
CUST_004953,2024-11-25,Stevenchester,38.130.23.50,False,
CUST_004954,2025-04-03,Margaretmouth,183.13.94.138,False,
CUST_004955,2024-02-18,Kelliberg,50.105.193.105,False,
CUST_004956,2024-12-09,East Richardview,33.141.187.114,False,
CUST_004957,2024-08-21,Gordonhaven,139.51.6.87,False,
CUST_004958,2024-09-19,New Jamiefurt,223.77.16.221,False,
CUST_004959,2024-07-04,Briannatown,161.129.140.101,False,
CUST_004960,2025-04-28,Lake Josephville,16.210.56.70,False,
CUST_004961,2024-03-26,Lake Lisa,75.213.206.117,True,empty_box
CUST_004962,2024-02-26,Port Raymondborough,96.207.84.121,False,
CUST_004963,2024-07-06,Davidtown,129.94.241.129,False,
CUST_004964,2023-11-30,Jimenezfort,162.59.204.138,False,
CUST_004965,2024-04-18,North Daniel,48.38.210.202,False,
CUST_004966,2024-05-10,Janeton,138.125.114.137,False,
CUST_004967,2023-10-17,Benjaminton,82.127.90.66,True,fake_tracking
CUST_004968,2024-02-17,New Billy,33.147.147.234,False,
CUST_004969,2025-02-21,West Scott,11.251.206.53,False,
CUST_004970,2024-03-31,Nicholasville,60.45.253.56,False,
CUST_004971,2025-07-16,Hamiltonberg,90.255.37.61,False,
CUST_004972,2025-07-17,Timothyport,11.1.220.125,False,
CUST_004973,2024-05-15,Catherinefurt,74.56.31.13,False,
CUST_004974,2025-02-10,Brownhaven,156.90.9.195,False,
CUST_004975,2025-01-12,South Jeffreyshire,152.254.217.24,False,
CUST_004976,2024-10-31,Kellyfort,17.104.125.162,False,
CUST_004977,2024-12-06,Danielshire,156.157.207.102,False,
CUST_004978,2024-03-05,Pinedaberg,32.65.18.208,False,
CUST_004979,2025-05-20,Abigailberg,16.217.191.82,False,
CUST_004980,2024-08-13,Lake Tammyport,25.128.67.196,False,
CUST_004981,2025-05-21,Samanthastad,58.51.27.33,False,
CUST_004982,2024-06-29,New Samanthafort,163.62.201.189,False,
CUST_004983,2025-05-28,Perkinsberg,4.28.132.57,False,
CUST_004984,2025-05-27,Jenniferstad,111.61.77.95,False,
CUST_004985,2023-11-01,West Elijahstad,66.216.121.139,False,
CUST_004986,2024-12-15,Feliciafort,205.89.199.85,False,
CUST_004987,2023-11-02,Millerstad,172.148.51.246,False,
CUST_004988,2023-08-17,South Tiffany,5.149.201.54,False,
CUST_004989,2025-05-04,Deniseville,220.245.233.227,True,fake_tracking
CUST_004990,2024-01-10,East Jose,34.212.104.212,False,
CUST_004991,2025-01-31,Seanport,169.4.10.55,False,
CUST_004992,2024-08-07,Welchport,174.3.4.9,False,
CUST_004993,2025-05-11,South Eileen,206.146.147.231,False,
CUST_004994,2024-03-27,Lloydborough,116.198.48.22,True,fake_tracking
CUST_004995,2025-04-11,Mathewland,13.124.47.164,False,
CUST_004996,2023-09-07,Mirandaberg,60.100.90.210,False,
CUST_004997,2024-02-25,North Annechester,64.17.237.219,False,
CUST_004998,2025-04-16,Cannonhaven,129.9.45.80,False,
CUST_004999,2024-12-24,Donaldsonport,136.241.3.6,False,
CUST_005000,2023-08-31,New Johnfurt,94.203.142.178,False,
CUST_005001,2023-11-17,North Jameston,41.18.108.223,False,
CUST_005002,2024-11-03,Stevenborough,98.67.8.177,False,
CUST_005003,2025-02-24,Taylorchester,141.214.132.4,False,
CUST_005004,2024-03-29,New Teresamouth,216.154.199.54,False,
CUST_005005,2025-02-22,Quinnville,23.252.199.28,False,
CUST_005006,2025-08-12,Jamesfort,106.53.121.212,True,wardrobing
CUST_005007,2024-08-20,Anaton,52.181.165.30,False,
CUST_005008,2025-04-25,Lewisville,37.209.89.30,False,
CUST_005009,2024-04-21,Port Jesus,95.166.87.39,False,
CUST_005010,2024-08-13,Josephberg,145.77.146.255,False,
CUST_005011,2025-07-04,East Rhonda,117.184.197.194,False,
CUST_005012,2023-10-18,Robertsburgh,187.132.64.21,False,
CUST_005013,2025-06-03,Cortezmouth,49.147.94.124,False,
CUST_005014,2025-01-17,Alyssachester,17.63.240.237,False,
CUST_005015,2024-12-08,Murphystad,17.216.134.49,False,
CUST_005016,2024-10-14,New Susan,79.185.35.120,False,
CUST_005017,2025-01-24,Wadechester,102.200.68.104,True,fake_tracking
CUST_005018,2024-05-03,Port Kristaland,15.125.198.19,False,
CUST_005019,2023-12-05,Port Bruceview,174.45.21.167,False,
CUST_005020,2024-04-16,North Charlesside,53.0.186.37,False,
CUST_005021,2024-12-03,East Stephanieport,133.44.183.33,False,
CUST_005022,2024-11-09,Phillipsberg,199.242.24.32,True,wardrobing
CUST_005023,2024-10-19,Newmanside,216.200.168.23,False,
CUST_005024,2024-10-16,West Rhonda,80.47.94.62,False,
CUST_005025,2024-05-06,Johnsonmouth,223.179.224.17,False,
CUST_005026,2025-01-29,Port Ashleyland,142.101.13.105,False,
CUST_005027,2023-10-29,Skinnerhaven,185.92.159.157,False,
CUST_005028,2024-01-06,Port Laura,7.213.94.220,True,fake_tracking
CUST_005029,2023-10-06,West Leslieshire,7.119.41.242,False,
CUST_005030,2023-09-30,North Dylanfort,38.202.238.165,False,
CUST_005031,2024-08-21,Fergusonville,131.181.204.202,False,
CUST_005032,2024-08-19,Brianhaven,168.145.221.39,False,
CUST_005033,2023-12-09,West Kathryn,8.128.132.79,False,
CUST_005034,2025-07-30,North Michelleton,193.85.39.5,False,
CUST_005035,2023-10-02,Port Katelynside,179.25.49.116,False,
CUST_005036,2023-12-15,Garciaton,10.141.195.221,False,
CUST_005037,2024-12-21,East Christophermouth,221.221.222.164,False,
CUST_005038,2024-05-05,New Sarahfurt,112.68.159.204,False,
CUST_005039,2024-02-15,Lake Pennyborough,20.24.210.242,False,
CUST_005040,2025-05-19,East Michael,53.174.202.100,False,
CUST_005041,2024-11-18,South Debraburgh,121.107.235.250,True,empty_box
CUST_005042,2024-12-26,Lake Rebecca,71.184.186.236,False,
CUST_005043,2024-01-06,Conwayland,32.6.233.166,False,
CUST_005044,2025-06-09,West Ashleyton,118.142.46.81,False,
CUST_005045,2024-01-24,Bradyport,59.205.207.162,False,
CUST_005046,2025-07-17,Lake Colleen,188.139.82.92,False,
CUST_005047,2025-01-19,Port Ericamouth,204.190.74.224,False,
CUST_005048,2024-07-29,Robertville,155.83.120.1,False,
CUST_005049,2025-07-24,Mccarthymouth,175.57.119.98,False,
CUST_005050,2024-04-27,Cannonfurt,189.115.15.225,False,
CUST_005051,2024-01-22,Chavezmouth,153.200.47.223,False,
CUST_005052,2025-03-24,Christopherfurt,87.82.179.108,True,wardrobing
CUST_005053,2024-12-28,Port Janice,200.195.167.248,False,
CUST_005054,2023-09-02,New Jill,135.103.59.39,False,
CUST_005055,2023-12-27,Robinsonton,14.151.204.186,False,
CUST_005056,2024-10-17,Lake Shelia,185.233.199.76,False,
CUST_005057,2024-06-13,Port Erichaven,106.211.145.101,True,fake_tracking
CUST_005058,2024-09-30,Lindaberg,69.245.54.22,False,
CUST_005059,2023-12-22,Smithside,186.246.254.126,True,wardrobing
CUST_005060,2023-12-17,Williamsland,136.210.56.107,False,
CUST_005061,2024-02-17,East Joy,88.180.111.78,False,
CUST_005062,2024-03-27,Bridgesview,154.146.104.83,False,
CUST_005063,2024-12-13,Johnnyshire,187.202.156.5,False,
CUST_005064,2024-06-13,North Briantown,57.54.160.67,False,
CUST_005065,2025-02-01,Weaverfort,144.55.83.143,False,
CUST_005066,2024-03-28,New Shaun,71.100.146.192,False,
CUST_005067,2024-05-29,South Alexis,1.82.127.150,False,
CUST_005068,2023-11-19,Lake Carrie,78.52.46.236,False,
CUST_005069,2024-09-16,East Brian,189.11.246.150,False,
CUST_005070,2025-04-28,West April,113.19.234.199,False,
CUST_005071,2025-06-01,South Adrianaton,113.85.165.137,False,
CUST_005072,2025-03-27,North Conniehaven,116.42.179.227,False,
CUST_005073,2024-03-15,Cherylville,210.119.205.150,True,empty_box
CUST_005074,2023-11-16,Banksburgh,89.65.27.51,False,
CUST_005075,2024-01-08,Cookfort,126.83.129.172,False,
CUST_005076,2023-09-15,Jacksonburgh,96.203.169.2,False,
CUST_005077,2025-02-11,Mayomouth,90.200.237.8,False,
CUST_005078,2024-02-13,Williamsonfurt,48.225.187.196,False,
CUST_005079,2023-12-14,North Markborough,117.118.226.45,False,
CUST_005080,2024-06-23,Ericksontown,168.171.95.238,False,
CUST_005081,2024-12-11,South Michael,220.171.110.145,False,
CUST_005082,2023-12-29,West Amy,184.220.24.228,False,
CUST_005083,2025-06-17,Salazarville,70.131.62.151,False,
CUST_005084,2025-03-06,Hallbury,108.149.20.12,False,
CUST_005085,2025-07-17,North Brianfurt,163.248.194.37,False,
CUST_005086,2024-09-10,North Tylerside,212.251.224.161,False,
CUST_005087,2024-11-14,West Jennifermouth,27.105.27.64,False,
CUST_005088,2025-06-16,New Edward,90.61.133.75,False,
CUST_005089,2024-06-24,Charlesbury,193.60.1.108,False,
CUST_005090,2023-11-13,New Nancyfort,107.174.137.122,False,
CUST_005091,2023-11-13,Port Gavin,80.160.60.74,False,
CUST_005092,2025-01-29,Jonesport,149.55.69.26,False,
CUST_005093,2024-07-20,Port Jason,81.137.26.112,False,
CUST_005094,2024-04-24,North Christopher,211.193.21.133,False,
CUST_005095,2025-02-15,North Curtisland,144.72.1.151,False,
CUST_005096,2025-05-25,Lake Robert,132.10.249.235,False,
CUST_005097,2024-11-04,South Francisco,152.26.65.144,False,
CUST_005098,2024-03-20,Josephborough,174.206.99.248,False,
CUST_005099,2023-11-25,East Alexander,173.67.166.203,False,
CUST_005100,2025-05-26,Port Caitlynborough,102.242.13.93,False,
CUST_005101,2025-01-12,Davidberg,9.183.89.254,False,
CUST_005102,2024-12-30,Port David,149.188.87.236,False,
CUST_005103,2025-04-26,North Megan,76.114.38.169,False,
CUST_005104,2023-09-18,Lake Tinaville,31.181.43.187,False,
CUST_005105,2024-05-20,Port Amy,35.203.42.117,False,
CUST_005106,2024-08-25,Amandahaven,108.211.252.172,False,
CUST_005107,2024-12-05,Steeletown,89.122.161.226,False,
CUST_005108,2024-05-02,Teresaport,89.228.166.45,False,
CUST_005109,2024-01-31,New Emily,192.79.73.22,True,empty_box
CUST_005110,2024-10-09,Hinesmouth,49.17.128.59,False,
CUST_005111,2024-11-10,Valerieside,182.192.203.200,False,
CUST_005112,2023-12-19,Robertsport,213.140.90.162,False,
CUST_005113,2024-11-24,Pricetown,145.96.66.210,True,fake_tracking
CUST_005114,2025-01-30,Amberborough,166.51.123.226,False,
CUST_005115,2024-04-09,Montgomeryburgh,59.24.53.183,False,
CUST_005116,2023-12-29,North Robert,204.40.109.150,False,
CUST_005117,2024-05-07,New Stephen,1.212.242.237,False,
CUST_005118,2023-08-31,Acostaberg,86.242.99.75,False,
CUST_005119,2024-03-13,Jacksonshire,37.181.111.197,False,
CUST_005120,2023-09-26,Sheenaburgh,181.28.154.86,False,
CUST_005121,2024-06-12,Davidstad,161.146.121.22,True,empty_box
CUST_005122,2025-06-08,Port Amanda,114.110.176.175,False,
CUST_005123,2024-11-14,Port Susan,31.45.99.205,False,
CUST_005124,2024-01-23,Julianstad,160.151.148.154,False,
CUST_005125,2024-12-31,Foxfurt,201.185.228.187,False,
CUST_005126,2024-03-28,East Josephborough,162.19.47.224,False,
CUST_005127,2025-02-20,New Thomaschester,73.165.78.42,False,
CUST_005128,2023-08-30,Williamsmouth,165.183.208.97,False,
CUST_005129,2025-02-28,Port Vanessa,149.94.184.197,False,
CUST_005130,2024-03-11,Jasonside,123.29.119.191,False,
CUST_005131,2024-03-22,Alyssamouth,22.183.148.125,False,
CUST_005132,2024-02-08,West Daniel,198.115.190.113,False,
CUST_005133,2023-09-10,North Charles,53.99.14.128,False,
CUST_005134,2024-05-04,Villegaschester,83.88.71.54,False,
CUST_005135,2024-07-10,Francoland,34.250.235.147,False,
CUST_005136,2024-05-26,Lake Christopherstad,2.101.252.52,False,
CUST_005137,2025-05-15,Tylerview,218.125.93.255,False,
CUST_005138,2024-09-10,New Melissaburgh,6.15.209.168,False,
CUST_005139,2025-07-10,West Ricardo,9.228.70.1,False,
CUST_005140,2024-07-21,Lake Monicaland,132.236.58.187,False,
CUST_005141,2024-03-18,East Brendanfort,130.47.140.182,False,
CUST_005142,2024-09-17,Burgessfurt,115.48.225.105,True,empty_box
CUST_005143,2025-03-07,West Alex,133.39.67.213,False,
CUST_005144,2024-03-09,Lesliemouth,109.252.234.48,False,
CUST_005145,2025-07-28,East Travis,96.50.184.234,False,
CUST_005146,2024-03-22,Ronaldside,153.121.63.29,False,
CUST_005147,2024-06-22,Morenohaven,102.241.152.117,False,
CUST_005148,2024-04-24,North Justin,93.113.28.226,False,
CUST_005149,2024-12-18,Banksshire,213.22.252.199,False,
CUST_005150,2024-02-08,Toddborough,212.247.146.47,False,
CUST_005151,2025-03-06,East Christopher,190.196.122.172,False,
CUST_005152,2024-08-01,Erikland,8.87.30.33,False,
CUST_005153,2024-09-28,West Carrie,164.213.55.156,False,
CUST_005154,2023-08-22,Amberton,69.155.177.60,False,
CUST_005155,2024-03-31,Robertton,54.105.89.199,True,excessive_returner
CUST_005156,2025-03-12,Julieburgh,35.182.67.156,True,empty_box
CUST_005157,2024-03-16,Weaverstad,165.61.158.69,False,
CUST_005158,2023-11-20,East Tracy,16.236.52.182,False,
CUST_005159,2025-01-07,South Jeffreymouth,81.112.204.6,False,
CUST_005160,2024-06-23,West Jamie,221.99.122.139,False,
CUST_005161,2023-12-06,Port Erin,3.169.226.6,True,empty_box
CUST_005162,2023-08-20,Christopherchester,97.155.94.156,False,
CUST_005163,2025-03-04,Lake Linda,65.202.250.17,False,
CUST_005164,2024-04-28,West Jamie,138.188.89.178,False,
CUST_005165,2025-03-23,Port Eric,184.247.121.6,False,
CUST_005166,2025-01-13,West Nicole,40.117.27.235,False,
CUST_005167,2025-03-02,Stokesport,200.210.217.52,True,wardrobing
CUST_005168,2025-02-17,Lake Tim,64.167.196.18,False,
CUST_005169,2024-04-16,Mariaside,211.143.43.147,False,
CUST_005170,2024-12-21,Kimberlyfurt,143.86.111.141,False,
CUST_005171,2024-08-19,Ryanfurt,155.252.9.101,False,
CUST_005172,2023-09-24,Suttonside,16.179.50.242,False,
CUST_005173,2024-11-19,New Sue,53.115.46.16,False,
CUST_005174,2025-05-10,Lake Heather,47.182.231.39,False,
CUST_005175,2024-05-22,Ibarrahaven,23.52.234.243,False,
CUST_005176,2025-02-16,Hartstad,126.63.13.44,False,
CUST_005177,2025-06-05,Jodyhaven,62.3.147.30,False,
CUST_005178,2025-06-21,Robertmouth,125.177.153.87,False,
CUST_005179,2024-10-23,Port Nancyshire,147.106.22.27,False,
CUST_005180,2024-05-03,North David,12.115.13.192,False,
CUST_005181,2024-10-17,Ellisport,26.15.202.38,False,
CUST_005182,2024-03-24,North Drew,208.89.182.162,False,
CUST_005183,2024-04-27,Leahmouth,216.234.227.206,False,
CUST_005184,2025-03-23,Lake Valerieburgh,104.166.210.143,True,empty_box
CUST_005185,2025-04-01,New Lindsayberg,1.243.8.82,False,
CUST_005186,2025-03-24,Ingramview,139.93.148.100,False,
CUST_005187,2023-10-31,Kristahaven,81.38.41.181,False,
CUST_005188,2024-03-17,South Chelsea,63.134.63.243,True,empty_box
CUST_005189,2025-06-08,Goodmanbury,194.236.50.253,False,
CUST_005190,2024-11-21,South Kimberlyshire,205.95.127.59,False,
CUST_005191,2024-10-04,Lake Joshua,82.147.16.244,False,
CUST_005192,2023-08-25,East Danielleburgh,201.35.212.223,False,
CUST_005193,2025-02-09,Tylerbury,141.41.34.134,True,wardrobing
CUST_005194,2024-02-23,New Charleschester,55.136.215.141,False,
CUST_005195,2024-04-04,Cassandrashire,65.87.149.50,False,
CUST_005196,2024-03-26,Dannyhaven,135.91.220.173,False,
CUST_005197,2025-05-17,South Paul,2.188.217.233,False,
CUST_005198,2023-11-26,East Jose,49.30.42.71,False,
CUST_005199,2023-10-27,Jonathanborough,27.31.126.95,False,
CUST_005200,2025-01-06,Coreyland,107.227.68.239,False,
CUST_005201,2024-10-25,New Dawn,130.24.47.89,False,
CUST_005202,2024-10-20,West Stephanieburgh,115.94.239.10,False,
CUST_005203,2025-06-01,Amyburgh,191.178.254.52,False,
CUST_005204,2023-12-27,New William,140.55.199.169,False,
CUST_005205,2024-02-06,Morganbury,151.58.103.59,False,
CUST_005206,2025-06-23,Griffinport,51.166.9.149,True,wardrobing
CUST_005207,2023-10-17,Lake Terri,217.140.121.114,False,
CUST_005208,2025-08-02,South Megan,165.39.12.144,False,
CUST_005209,2024-05-10,Danielsbury,25.212.72.46,False,
CUST_005210,2024-08-30,Port Ericahaven,223.133.66.32,False,
CUST_005211,2025-04-17,New Linda,195.210.51.14,False,
CUST_005212,2025-08-01,West Ryan,108.27.239.3,False,
CUST_005213,2025-04-05,Stephaniefort,64.221.44.236,False,
CUST_005214,2025-02-22,New Evan,117.96.128.155,False,
CUST_005215,2024-04-15,New Michael,176.157.176.139,False,
CUST_005216,2024-04-02,Michaelland,187.235.162.26,False,
CUST_005217,2025-05-28,South Frank,98.112.89.158,False,
CUST_005218,2023-09-24,New Debbiemouth,52.17.107.29,False,
CUST_005219,2024-07-25,Laurenville,72.139.100.93,False,
CUST_005220,2024-06-12,East Michael,174.0.221.63,False,
CUST_005221,2023-12-16,Rogershaven,76.246.152.33,True,excessive_returner
CUST_005222,2024-01-03,Lake Patricia,165.167.184.114,False,
CUST_005223,2025-07-29,Susanbury,6.215.81.216,False,
CUST_005224,2025-04-11,Veronicamouth,62.159.83.245,False,
CUST_005225,2023-12-07,Port Brandimouth,21.146.122.60,False,
CUST_005226,2023-11-23,Josephbury,211.170.212.158,False,
CUST_005227,2025-07-06,New Karenchester,52.138.221.112,True,fake_tracking
CUST_005228,2024-06-19,Reynoldshaven,89.150.133.189,False,
CUST_005229,2025-08-01,Whitneyborough,125.191.168.118,False,
CUST_005230,2025-04-05,Mccarthyshire,126.30.254.58,False,
CUST_005231,2024-06-04,South James,132.234.24.186,False,
CUST_005232,2023-11-22,North Christopher,154.168.229.195,False,
CUST_005233,2025-01-23,West Tyler,126.138.105.4,False,
CUST_005234,2024-02-11,New Abigailstad,33.44.173.88,False,
CUST_005235,2024-12-01,North Kaylafurt,181.161.48.207,False,
CUST_005236,2024-05-21,New Stephaniehaven,93.120.27.77,False,
CUST_005237,2024-11-26,North Jeremy,134.239.46.236,False,
CUST_005238,2024-03-05,Lake Anthonyview,212.59.55.231,False,
CUST_005239,2023-09-05,Hobbshaven,128.200.211.134,False,
CUST_005240,2023-08-29,South Carol,190.39.194.160,False,
CUST_005241,2023-11-04,North Johnstad,15.110.179.249,False,
CUST_005242,2024-06-02,East Christophertown,139.232.23.68,False,
CUST_005243,2025-06-07,Piercebury,6.112.107.140,False,
CUST_005244,2024-05-25,Louismouth,114.112.187.193,True,empty_box
CUST_005245,2023-11-23,Elizabethfurt,105.164.137.227,True,wardrobing
CUST_005246,2024-12-27,Martinfort,179.228.168.220,False,
CUST_005247,2024-12-31,Laurieberg,57.234.251.6,False,
CUST_005248,2025-03-29,Brianhaven,71.167.228.143,False,
CUST_005249,2024-07-21,Nicholsmouth,223.101.69.14,False,
CUST_005250,2025-08-13,East Sandrafurt,105.10.35.232,False,
CUST_005251,2023-09-22,East Shannonview,95.116.170.95,False,
CUST_005252,2023-12-17,New Sean,164.109.190.230,False,
CUST_005253,2024-02-07,Lake Staceytown,71.248.131.91,False,
CUST_005254,2025-07-09,Valeriemouth,107.128.147.97,False,
CUST_005255,2024-06-18,Lake Rebecca,131.253.179.94,False,
CUST_005256,2024-11-30,New Jeremymouth,11.172.100.224,False,
CUST_005257,2023-11-01,Port Courtneyfort,75.117.102.13,False,
CUST_005258,2025-06-20,Port Troyland,67.249.230.197,False,
CUST_005259,2023-10-11,West Jacquelineburgh,190.39.69.154,False,
CUST_005260,2025-05-13,South Thomas,176.44.139.104,False,
CUST_005261,2024-10-24,South Lauraport,2.143.110.53,False,
CUST_005262,2025-06-10,Riggsfort,216.177.240.225,False,
CUST_005263,2024-07-26,Burchport,22.100.33.60,True,empty_box
CUST_005264,2025-04-24,East Elizabeth,30.249.163.194,False,
CUST_005265,2023-12-10,Port Angelica,69.20.73.196,False,
CUST_005266,2024-12-02,East Joseph,129.170.77.209,False,
CUST_005267,2025-06-22,Willisstad,174.180.143.69,False,
CUST_005268,2024-02-06,Matthewhaven,119.204.17.151,False,
CUST_005269,2025-01-11,Nicholastown,9.200.106.254,False,
CUST_005270,2025-07-03,Williamsfort,85.134.233.93,False,
CUST_005271,2025-01-27,Lake Daniel,103.156.199.100,False,
CUST_005272,2023-12-17,Ashleyshire,97.186.44.69,False,
CUST_005273,2024-12-31,Brianchester,60.18.40.138,False,
CUST_005274,2024-05-03,South Angelicamouth,73.232.228.102,False,
CUST_005275,2024-07-27,Franceshaven,67.55.134.188,False,
CUST_005276,2024-06-29,Georgefort,11.3.253.111,False,
CUST_005277,2025-07-29,Marshallbury,157.76.127.186,False,
CUST_005278,2023-12-25,Christinachester,78.241.246.72,False,
CUST_005279,2024-06-17,Maryborough,13.116.222.54,False,
CUST_005280,2023-11-27,West Lori,75.193.182.6,False,
CUST_005281,2024-05-29,Ellismouth,19.172.239.61,False,
